,tweet_id,tweet_class,text,query
1205,975561677121970177,0,<SHOW_NAME> ’s brother georgie cheats in an exam but doesn’t get an a because it would be too much of a giveaway that <URL> …,Young Sheldon
1206,975558217861222400,1,will there be another series of <SHOW_NAME>  <HANDLE>,Young Sheldon
1207,975556305313202176,2,marquei como visto <SHOW_NAME>  1x13  a sneeze detention and sissy spacek <URL> bancodeseries,Young Sheldon
1208,975556042238103552,2,<SHOW_NAME>,Young Sheldon
1209,975555535356313600,0,how many episode of <SHOW_NAME> have,Young Sheldon
1210,975555087819997184,1,no one can recreate the perfection of <SHOW_NAME>,Young Sheldon
1211,975554368706633728,0,<SHOW_NAME> oc when,Young Sheldon
1212,975552680205701120,0,sheldon im glad youre enjoying it tam youre not sheldon i was touched eighty two times this afternoon tam what do you mean touched sheldon not inappropriately joyfully affectionately a cheerleader hugged me to her bosom # <SHOW_NAME>,Young Sheldon
1213,975552350810238976,0,ive just watched episode s01e03 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/eci42rlflk,Young Sheldon
1214,975551313856561152,0,mum said youre not supposed to gamble sleep child # <SHOW_NAME> <HANDLE>,Young Sheldon
1215,975550833038327813,-1,<SHOW_NAME>,Young Sheldon
1216,975549493348392960,1,sheldon cooper reminded me today the world is full of binary oppositions light and darkness life and death happiness and pain when things dont go our way remember bad things happen in order for us to appreciate the goodness there is in this world mathology # <SHOW_NAME>,Young Sheldon
1217,975549042393600000,-1,at least it’s not <SHOW_NAME>,Young Sheldon
1218,975548990501433344,-1,tmw your 4.5yo son gets narked on by a weirdo kid wearing a button down at the park only to see said oddball child frontandcenter on the “ <SHOW_NAME> ” billboard on the drive home pic.twitter.com/cibusc1sdy,Young Sheldon
1219,975548409942872066,2,cbs reveals official synopsis of <SHOW_NAME> episode jiujitsu bubble wrap and yoohoo 1.18 <URL> … # <SHOW_NAME> pic.twitter.com/yhl9p2eowv,Young Sheldon
1220,975547189660438528,1,# <SHOW_NAME> i love missy of <SHOW_NAME>  pic.twitter.com/7dbm5zuslb,Young Sheldon
1221,975546549211222016,2,eu fico assistindo <SHOW_NAME>,Young Sheldon
1222,975545191447789568,0,ive just watched episode s01e14 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/8qmbjbwjia,Young Sheldon
1223,975544447403528194,2,assistindo <SHOW_NAME>,Young Sheldon
1224,975544338594877442,0,ive just watched episode s01e14 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL>,Young Sheldon
1225,975543692424634368,2,hoora de <SHOW_NAME>,Young Sheldon
1226,975542838896275462,2,disagree # <SHOW_NAME>,Young Sheldon
1227,975541874088992768,1,sunday night funny if this is really a new show im gonna like it lol # <SHOW_NAME>  bigbang <URL>,Young Sheldon
1228,975536622753128448,1,<HANDLE> y’all trash for not showing big bang theory and <SHOW_NAME> for two weeks straight why y’all couldn’t show it on monday like y’all do during football season y’all suck major,Young Sheldon
1229,975535726724042752,2,sounds accurate.pic.twitter.com/ouomp3pp6s,Young Sheldon
1230,975533763772977152,2,thank you trust me as of now i’m gonna need 3 hrs with them on stage,Young Sheldon
1231,975531503412240390,2,marquei como visto <SHOW_NAME>  1x15  dolomite apple slices and a mystery woman <URL> bancodeseries,Young Sheldon
1232,975531254866169856,2,marquei como visto <SHOW_NAME>  1x14  potato salad a broomstick and dads whiskey <URL> bancodeseries,Young Sheldon
1233,975528546507677697,2,“the set really is the best classroom.” new podcast interview with <HANDLE> s <HANDLE> and her mom holly on this weeks hometowntohollywood podcast  join us <URL> acting childactor hollywood tv parenting,Young Sheldon
1234,975520329014669312,2,marquei como visto <SHOW_NAME>  1x15  dolomite apple slices and a mystery woman <URL> bancodeseries,Young Sheldon
1235,975519882325450752,0,just watching the safety briefing is all a fine plane the girl next to me watched two episodes of <SHOW_NAME> several times,Young Sheldon
1236,975518411198550020,0,ive just watched episode s01e04 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/iajsscz6oo,Young Sheldon
1237,975517545225650177,1,having read your critiques of thebigbangtheory and knowing that you are a true fan of the show gives me confidence that you will ask questions that are as playful as they are insightful youll do great,Young Sheldon
1238,975513982508335104,2,mds <SHOW_NAME> eh mto boom,Young Sheldon
1239,975511971427647488,1,<HANDLE> is actually the best,Young Sheldon
1240,975510826374385669,0,ive just watched episode s01e08 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/hzmukbuozd,Young Sheldon
1241,975510722359779331,1,i need something to pass the time until <SHOW_NAME> comes back,Young Sheldon
1242,975507366975242241,-1,it’s time for me to go back in time and assassinate <SHOW_NAME>,Young Sheldon
1243,975507289607094273,-1,<URL> … a video by <HANDLE> <SHOW_NAME> is not good part 2 [ep 815],Young Sheldon
1244,975506670091735040,0,ive just watched episode s01e15 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/rndbemndye,Young Sheldon
1245,975504622352674816,2,cbs reveals official synopsis of <SHOW_NAME> episode killer asteroids oklahoma and a frizzy hair machine 1.17 <URL> … # <SHOW_NAME> pic.twitter.com/xsriyqcyfl,Young Sheldon
1246,975503212571742208,2,— assistindo <SHOW_NAME>,Young Sheldon
1247,975501489929113600,2,marquei como visto <SHOW_NAME>  1x13  a sneeze detention and sissy spacek <URL> bancodeseries,Young Sheldon
1248,975501274048352257,2,<SHOW_NAME>,Young Sheldon
1249,975500582415839232,0,makes me wonder if a young jay would be like a <SHOW_NAME>  bazinga,Young Sheldon
1250,975499239630475264,1,chuck lorre is a genius <SHOW_NAME> is gonna be huge for him,Young Sheldon
1251,975497925869490176,0,i can say a random sentence too beep bop bazinga i love <SHOW_NAME> premiering on an abc™ channel near you,Young Sheldon
1252,975495761822543872,2,<URL> … liked a video by <HANDLE> <SHOW_NAME> is not good part 1 [ep 27],Young Sheldon
1253,975495467671982080,1,theres an upcoming  <SHOW_NAME>  episode labeled jiujitsu bubble wrap and yoohoo you chuck lorre have my anticipation and attention,Young Sheldon
1254,975495077727436801,-1,i added a video to a <HANDLE> playlist <URL> <SHOW_NAME> is not good part 2 [ep 815],Young Sheldon
1255,975491932100153344,0,ive just watched <SHOW_NAME> s01e05 une calculatrice solaire une balle de jeu et u  # <SHOW_NAME> tvtime <URL> pic.twitter.com/es4eew285c,Young Sheldon
1256,975491623969808386,-1,<SHOW_NAME> is not good part 2 [ep 815] <URL> via <HANDLE>,Young Sheldon
1257,975489750244249600,2,marquei como visto <SHOW_NAME>  1x14  potato salad a broomstick and dads whiskey <URL> bancodeseries,Young Sheldon
1258,975488217838510080,2,marquei como visto <SHOW_NAME>  1x15  dolomite apple slices and a mystery woman <URL> bancodeseries,Young Sheldon
1259,975485423563739138,1,is the talk of season 13 so you can reach episode 300 true,Young Sheldon
1260,975485161612693504,2,what sci fi/geeky guest star do you still want on the show,Young Sheldon
1261,975482721794510848,1,friends anytime anyday anywhere and anyhow but im loving <SHOW_NAME> too,Young Sheldon
1262,975482200530579457,0,i watched it when <SHOW_NAME> wasn’t a thing i feel blessed,Young Sheldon
1263,975481992933408769,1,god ive watched 4 episodes today and like i want to connect with that plot so much but im finding it so hard because hes in so much of the <SHOW_NAME> marketing,Young Sheldon
1264,975480843903881216,-1,watching big little lies is so conflicting on the one hand i connect to pretty much all of the characters in the show which is the mark of very good writing on the other hand the kid from <SHOW_NAME> is in this and its taking so much of my energy not to hate him,Young Sheldon
1265,975479639136260096,0,ive just watched s01e15 of <SHOW_NAME> # <SHOW_NAME> tvtime <URL> pic.twitter.com/all6sfdao0,Young Sheldon
1266,975479274189750272,2,<SHOW_NAME>,Young Sheldon
1267,975479269626433537,2,acabei <SHOW_NAME> comecei everything sucks,Young Sheldon
1268,975478078624485377,1,we love <SHOW_NAME> 2017 a laugh a minute well every 4 minutes <URL> …,Young Sheldon
1269,975477018132443136,0,i just watched <SHOW_NAME> # <SHOW_NAME> tvtime <URL> pic.twitter.com/q9uv3qrsza,Young Sheldon
1270,975476272322236416,0,too bad leonard living bibacally sheldon  <SHOW_NAME>  and penny the flight attendant have own shows now,Young Sheldon
1271,975474788364947457,2,why thank you kind lady ill send a dm,Young Sheldon
1272,975472547671302144,2,marquei como visto <SHOW_NAME>  1x15  dolomite apple slices and a mystery woman <URL> bancodeseries,Young Sheldon
1273,975468570976145408,0,ive just watched episode s01e15 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/uvhtoxajhh,Young Sheldon
1274,975467201598840832,-1,cbs really has gone downhill apart from the cbs all access content theres not a lot i can recommend although i do think <SHOW_NAME> is a poignant comedy ive added instinct to my show list,Young Sheldon
1275,975465955324284929,1,lazy sunday binge watching <HANDLE>,Young Sheldon
1276,975464312310509569,2,marquei como visto <SHOW_NAME>  1x15  dolomite apple slices and a mystery woman <URL> bancodeseries,Young Sheldon
1277,975464299606020098,2,marquei como visto <SHOW_NAME>  1x14  potato salad a broomstick and dads whiskey <URL> bancodeseries,Young Sheldon
1278,975462681741316098,1,i’ve seen <SHOW_NAME> so much i know their lines,Young Sheldon
1279,975460911526719488,1,wish i loved anything as much as john curran loves <SHOW_NAME> pic.twitter.com/u4gfb4i1ee,Young Sheldon
1280,975459232173772801,0,yes i’m going to bring it and try to come up with a fun idea,Young Sheldon
1281,975459148317036544,2,thank you rick wish you could be there but i know you’ll be watching tell me what you want me to ask and get you an answer to,Young Sheldon
1282,975458982931378177,2,thank you and me too,Young Sheldon
1283,975458920646021120,0,i should wear the tiara with the cape,Young Sheldon
1284,975458773539139584,1,yes this gif is great,Young Sheldon
1285,975458724985925632,2,haha i’m already driving myself crazy trying to narrow down questions,Young Sheldon
1286,975458723622682625,2,haha love his gif thank you,Young Sheldon
1287,975458722028933120,1,thank you and i hope so love them both too,Young Sheldon
1288,975458645650694144,2,youre more than welcome,Young Sheldon
1289,975458416868122629,2,haha finally is right lol i wore them down ,Young Sheldon
1290,975458346303094784,2,thank you so much,Young Sheldon
1291,975458248974389248,1,haha i love this i will do my best you know i love me some shamy and majim moments,Young Sheldon
1292,975457991699857408,2,this is the nicest tweet thank you so much,Young Sheldon
1293,975457441134628865,1,<HANDLE> is so so funny love all the characters/ actors,Young Sheldon
1294,975456999893856258,-1,<SHOW_NAME> is trash im sorry,Young Sheldon
1295,975455914785497088,0,ive just watched episode s01e13 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/izucfkomdk,Young Sheldon
1296,975450814260097026,-1,is <SHOW_NAME> aimed at kids or is it just really really unfunny,Young Sheldon
1297,975450718546010112,2,airdate <SHOW_NAME>  returning the big bang theory <URL>,Young Sheldon
1298,975450234489892864,0,ive just watched episode s01e15 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/cvdt8yvjqh,Young Sheldon
1299,975447673263108096,1,i liked a <HANDLE> video <URL> <SHOW_NAME> angry sheldon is the best 1x15,Young Sheldon
1300,975447076703227905,2,marquei como visto <SHOW_NAME>  1x15  dolomite apple slices and a mystery woman <URL> bancodeseries,Young Sheldon
1301,975447011611828224,-1,watching <SHOW_NAME> there are pauses for laughter but noone is laughing,Young Sheldon
1302,975445811029999621,0,<SHOW_NAME> s1 x 05 party and blaming <URL>,Young Sheldon
1303,975445784668844033,-1,it’s hard living in a world where shows like brooklyn nine nine and lucifer get treated dirty but then there’s shows like <SHOW_NAME> on tv every 5 minutes,Young Sheldon
1304,975444005457510400,1,i feel like punching everybody who i recommend <SHOW_NAME> to n theyre like i dont watch bbt/i hate bbt this show is amazing on its own i have come to like it much much more than bbt i wish people see it for the sweet family comedy it is rather than sheldons origin story,Young Sheldon
1305,975442721522503680,0,¡acabo de ver el s01e11 de <SHOW_NAME>  tvtime <URL>,Young Sheldon
1306,975442447965835264,2,right cuz # <SHOW_NAME> is life is it bad that i relate to little sheldon even more than to the adult version <URL> …,Young Sheldon
1307,975440280970317829,2,marquei como visto <SHOW_NAME>  1x14  potato salad a broomstick and dads whiskey <URL> bancodeseries,Young Sheldon
1308,975439693536874496,2,every time # <SHOW_NAME> comes on stream the latest full episode now <URL> pic.twitter.com/twpsuxudhn,Young Sheldon
1309,975439376942555137,0,ive just watched episode s01e15 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/ubfhzoxusm,Young Sheldon
1310,975439343157501957,1,sunday night takeaway and # <SHOW_NAME>,Young Sheldon
1311,975438334934863872,1,my family is watching <SHOW_NAME>  whos gonna adopt me,Young Sheldon
1312,975436240618229761,0,ive just watched episode s01e15 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/ygf9fdmoip,Young Sheldon
1313,975434242715942912,2,18032018 21:15 4+ <SHOW_NAME> <URL> pic.twitter.com/fqxiieb2y3,Young Sheldon
1314,975434079293399040,2,<SHOW_NAME> ★★☆☆ <URL> … trakt,Young Sheldon
1315,975433742071291905,-1,the kid that plays <SHOW_NAME> is so scary oh my god he freaks me out so much,Young Sheldon
1316,975432830216945664,2,<SHOW_NAME>,Young Sheldon
1317,975432354654191622,-1,i wont trust anyone who enjoys <SHOW_NAME>,Young Sheldon
1318,975432136990879744,1,literally the only programmes i watch are bigbangtheory and # <SHOW_NAME>,Young Sheldon
1319,975431099856969729,0,watching ‘ <SHOW_NAME> ’,Young Sheldon
1320,975430408883105794,-1,<SHOW_NAME> is actually a thing how am i just finding this out now,Young Sheldon
1321,975428474209943552,1,“i’m having a hard time adjusting to earth.”  <SHOW_NAME> | same,Young Sheldon
1322,975424511628558336,1,watch <SHOW_NAME> in amazon prime interesting prequel to bigbangtheory sheldon child life,Young Sheldon
1323,975418321125494784,1,<HANDLE> is awesome <HANDLE> is a fantastic actor pic.twitter.com/enslwquzp3,Young Sheldon
1324,975417811869753344,1,added <SHOW_NAME> to my series to watch list,Young Sheldon
1325,975411959985192960,2,<SHOW_NAME>,Young Sheldon
1326,975410489051066369,2,designated survivor gotham the oath power the chi the good doctor queen of the south narcos fauda you re the worst the good doctor about the boy <SHOW_NAME> 24 legacy american odyssey,Young Sheldon
1327,975409255456169985,0,thing i love about <HANDLE> is that he dresses like he does in <SHOW_NAME>,Young Sheldon
1328,975404079697551362,0,ive just watched episode s01e14 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/b9ltwfqt8x,Young Sheldon
1329,975402707090575361,2,if you can’t join us at the dolby theatre you can watch select events live on paley center’s facebook page like our page to tell us you’ll be watching the handmaid’s tale 2:25 pm on march 18 supernatural 7:35 pm on march 20 <SHOW_NAME> 7:45 pm on march 21 cont,Young Sheldon
1330,975400100364148736,0,my gosh this is the young meemaw from <SHOW_NAME>  annie potts pic.twitter.com/cr9nwqji4u,Young Sheldon
1331,975398622484484096,2,<URL> plus 00:06:14 of <SHOW_NAME> and 00:18:45 of wynonna earp i couldnt share it directly pic.twitter.com/xcbvshmicb,Young Sheldon
1332,975397908064415745,-1,<SHOW_NAME> is completely pointless because you know he never grows up or matures he grows into a pathetic sociopathic manchild whats even the point,Young Sheldon
1333,975391843604156421,2,viendo <SHOW_NAME>,Young Sheldon
1334,975390893216854017,1,currently enjoying  <SHOW_NAME> ,Young Sheldon
1335,975386757385588736,0,try the night of awesome or  <SHOW_NAME>,Young Sheldon
1336,975385263231946752,0,ive just watched s01e15 de <SHOW_NAME>  tvtime <URL>,Young Sheldon
1337,975385180683694080,2,salted egg potato chips almostmidnight snack htgawm greysanatomy thegooddoctor theresident # <SHOW_NAME>,Young Sheldon
1338,975383561409773569,0,i was right through the shooting of <SHOW_NAME>  iain definitely wore braces damn boi sem ah,Young Sheldon
1339,975383254009286656,0,ive just watched episode s01e15 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/75hv7ffpxt,Young Sheldon
1340,975381322523815936,0,i just watched <SHOW_NAME> 1x15 dolomite apple slices and a mystery woman <URL> … trakt,Young Sheldon
1341,975378754846502914,0,ive just watched episode s01e02 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/pk4jlddppe,Young Sheldon
1342,975378502550728706,0,ive just watched s01e14 de <SHOW_NAME>  tvtime <URL>,Young Sheldon
1343,975377858867548160,-1,stopped watching <SHOW_NAME> for bb pilipinas 2018 because nicole cordovez graces the show go catriona,Young Sheldon
1344,975377189041590274,1,<SHOW_NAME> is 10 out of 5 pic.twitter.com/epa5om5glc,Young Sheldon
1345,975376657497448448,2,i just watched <SHOW_NAME> 1x14 potato salad a broomstick and dads whiskey <URL> … trakt,Young Sheldon
1346,975376639847813120,0,ive just watched episode s01e14 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/v5v5tot0z3,Young Sheldon
1347,975376485816127488,0,ive just watched episode s01e05 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/beiqaxbz1j,Young Sheldon
1348,975376455365410816,0,i just added <SHOW_NAME> to my library tvtime <URL> pic.twitter.com/a0da2ivxae,Young Sheldon
1349,975374907067400192,1,i want my own <SHOW_NAME>,Young Sheldon
1350,975373862903803905,2,new <SHOW_NAME>  sino meron,Young Sheldon
1351,975372252152782849,1,on a lighter note finally saw <SHOW_NAME>  followed by new big bang theory episodes and the two sheldons as well as the two sheldons moms merged seamlessly which was impressive,Young Sheldon
1352,975371741634506752,0,my bestfriend is watching <SHOW_NAME> ,Young Sheldon
1353,975371366886182915,2,i just watched <SHOW_NAME> 1x13 a sneeze detention and sissy spacek <URL> … trakt,Young Sheldon
1354,975371283771936768,2,marquei como visto <SHOW_NAME>  1x15  dolomite apple slices and a mystery woman <URL> bancodeseries,Young Sheldon
1355,975371076715692032,0,do you think theyll put <SHOW_NAME> in smash or will they replace him with toon sheldon,Young Sheldon
1356,975367800050069509,0,plot twist sheldons father is leonards childhood bully jimmy speckerman thebigbangtheory # <SHOW_NAME>,Young Sheldon
1357,975366706251141127,0,started watching # <SHOW_NAME> whats everyones thoughts,Young Sheldon
1358,975364643416817664,1,too many tv series that i still need to watch gotta finish pll soon grays anatomy supernatural <SHOW_NAME>  ang probinsiyano etc shookt na shookt talaga ako kay cardo,Young Sheldon
1359,975361951135076352,0,# <SHOW_NAME> this kid is a genius 9 years old and smarter than just about everyone at his high school so why in the sam hell is he using the word stupider in a sentence exactly whose fail was this,Young Sheldon
1360,975361595177164802,0,ive just watched episode s01e14 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/nvjpqdywlf,Young Sheldon
1361,975360700766982144,1,i love <SHOW_NAME>,Young Sheldon
1362,975358808729047040,2,<SHOW_NAME> ★★☆☆ <URL> … trakt,Young Sheldon
1363,975357343759134720,0,<HANDLE> isn’t that the real <HANDLE>  pic.twitter.com/dxdby2rfe8,Young Sheldon
1364,975355098321899520,2,f.r.i.e.n.d.s agents of s.h.i.e.l.d stranger things la casa de papel riverdale <SHOW_NAME> step up high walter the gifted runaways the end of the f**ing world <URL> …,Young Sheldon
1365,975354835137712128,0,first paul wesley stan just watched episode s01e15 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/lvale6k8wv,Young Sheldon
1366,975354230885122049,2,new series to watch <SHOW_NAME>,Young Sheldon
1367,975353423368458241,0,ive just watched episode s01e06 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/1ctjrx7h2b,Young Sheldon
1368,975352055064944640,1,<SHOW_NAME> child star raegan revord who plays missy cooper is baffled by the 1990s in adorable set tour video <URL>,Young Sheldon
1369,975351853872533504,0,a buddy movie about the founders of communism sounds like <HANDLE> described it <SHOW_NAME> for authoritarians,Young Sheldon
1370,975350604280119296,1,my lovey’s enjoying <SHOW_NAME>,Young Sheldon
1371,975350558763630594,1,<SHOW_NAME> is actually nice,Young Sheldon
1372,975348807968813056,0,nw <SHOW_NAME> ep 1,Young Sheldon
1373,975348196015685632,1,<SHOW_NAME> cracks me up,Young Sheldon
1374,975346868942028800,1,i liked a <HANDLE> video <URL> <SHOW_NAME> sheldon seduced by geology 1x15,Young Sheldon
1375,975346582915706881,0,i liked a <HANDLE> video <URL> <SHOW_NAME> sheldon is friends with a girl 1x15,Young Sheldon
1376,975346461213974528,0,this is when <SHOW_NAME> is coming to mnet,Young Sheldon
1377,975346119260680194,2,marquei como visto <SHOW_NAME>  1x14  potato salad a broomstick and dads whiskey <URL> bancodeseries,Young Sheldon
